cik,ticker,name,cik_s
1493225,NFBK,"Northfield Bancorp, Inc.",0001493225
1728205,PLL,Piedmont Lithium Inc.,0001728205
1403431,HCCI,"HERITAGE-CRYSTAL CLEAN, INC.",0001403431
1843862,EOCW,ELLIOTT OPPORTUNITY II CORP.,0001843862
1482981,COCO,"The Vita Coco Company, Inc.",0001482981
1123134,IMOS,ChipMOS TECHNOLOGIES INC.,0001123134
1828478,SVFA,SVF INVESTMENT CORP.,0001828478
949157,CENX,Century Aluminum Company,0000949157
1721181,HHR,HeadHunter Group PLC,0001721181
1102993,LPSN,"LIVEPERSON, INC.",0001102993
1787306,ARQT,"ARCUTIS BIOTHERAPEUTICS, INC.",0001787306
906465,QCRH,"QCR HOLDINGS, INC.",0000906465
1799983,GB,GLOBAL BLUE GROUP HOLDING AG,0001799983
1497645,INN,"SUMMIT HOTEL PROPERTIES, INC.",0001497645
834365,BLFS,BIOLIFE SOLUTIONS INC,0000834365
918965,SCSC,"ScanSource, Inc.",0000918965
1643988,LPTV,"LOOP MEDIA, INC.",0001643988
708821,PAR,PAR TECHNOLOGY CORPORATION,0000708821
1828316,PHAR,Pharming Group N.V.,0001828316
1841925,INDI,"INDIE SEMICONDUCTOR, INC.",0001841925
1370755,TCPC,BLACKROCK TCP CAPITAL CORP.,0001370755
102212,UVSP,UNIVEST FINANCIAL CORPORATION,0000102212
1617242,KRNY,KEARNY FINANCIAL CORP.,0001617242
1314052,AVXL,ANAVEX LIFE SCIENCES CORP.,0001314052
1095565,HSTM,HEALTHSTREAM INC,0001095565
1818089,BOAC,BLUESCAPE OPPORTUNITIES ACQUISITION CORP.,0001818089
1432364,AZUL,AZUL SA,0001432364
1538849,CAPL,CrossAmerica Partners LP,0001538849
1415921,NMM,Navios Maritime Partners L.P.,0001415921
1098972,AGEN,AGENUS INC.,0001098972
1840502,TBLA,TABOOLA.COM LTD.,0001840502
1639877,GSM,Ferroglobe PLC,0001639877
1387467,AOSL,Alpha and Omega Semiconductor Limited,0001387467
1828102,KARO,KAROOOOO LTD.,0001828102
1411342,EFC,Ellington Financial Inc.,0001411342
1048268,IESC,"IES Holdings, Inc.",0001048268
1815086,BTWN,Bridgetown Holdings Ltd,0001815086
1109242,HAFC,HANMI FINANCIAL CORPORATION,0001109242
1769617,HONE,"HarborOne Bancorp, Inc.",0001769617
1777921,AVPT,"AvePoint, Inc.",0001777921
1162461,CUTR,"Cutera, Inc.",0001162461
1262976,CMPR,Cimpress plc,0001262976
1798100,NTST,NETSTREIT Corp.,0001798100
1823608,AMAL,Amalgamated Financial Corp.,0001823608
1754170,ASLE,AerSale Corporation,0001754170
1288403,WTI,"W&T OFFSHORE, INC.",0001288403
1720592,RPAY,Repay Holdings Corporation,0001720592
876883,STGW,Stagwell Inc,0000876883
1836564,VALN,Valneva SE,0001836564
1698991,ACEL,"Accel Entertainment, Inc.",0001698991
1846996,MSDA,MSD ACQUISITION CORP.  NEW,0001846996
1838162,SLAM,SLAM CORP.,0001838162
1525221,VTOL,Bristow Group Inc.,0001525221
1836337,LGAC,LAZARD GROWTH ACQUISITION CORP. I,0001836337
1868912,ENFN,"Enfusion, Inc",0001868912
879585,ATNI,"ATN INTERNATIONAL, INC.",0000879585
1740594,ARCE,Arco Platform Ltd.,0001740594
1443669,PRLB,Proto Labs Inc,0001443669
1860543,CDRE,"CADRE HOLDINGS, INC.",0001860543
1456772,OPI,OFFICE PROPERTIES INCOME TRUST,0001456772
1865408,EXAI,Exscientia plc,0001865408
1514991,AMCX,AMC Networks Inc.,0001514991
1023512,DRD,DRDGOLD LIMITED,0001023512
357301,TRST,TRUSTCO BANK CORP NY,0000357301
768899,TBI,"TrueBlue, Inc.",0000768899
1514705,SXC,"SunCoke Energy, Inc.",0001514705
1653087,ALEC,"Alector, Inc.",0001653087
1650648,FDMT,"4D Molecular Therapeutics, Inc.",0001650648
800166,NGD,New Gold Inc. FI,0000800166
1773250,MMX,MAVERIX METALS INC.,0001773250
1005731,IDT,IDT CORPORATION,0001005731
1023459,SLP,"Simulations Plus, Inc.",0001023459
1770121,SANA,"Sana Biotechnology, Inc.",0001770121
1737450,OPRA,Opera Ltd,0001737450
1829426,FPAC,Far Peak Acquisition Corporation,0001829426
1824920,IONQ,"IONQ, INC.",0001824920
1057060,HZO,"MARINEMAX, INC.",0001057060
1743725,GDYN,"Grid Dynamics Holdings, Inc.",0001743725
1822359,DCGO,DocGo Inc.,0001822359
1234006,GOOD,GLADSTONE COMMERCIAL CORP,0001234006
10254,ESTE,"EARTHSTONE ENERGY, INC.",0000010254
896156,ETD,Ethan Allen Interiors Inc.,0000896156
1836074,WPCB,Warburg Pincus Capital Corporation I-B,0001836074
101199,UFCS,"UNITED FIRE GROUP, INC",0000101199
1828250,CCVI,Churchill Capital Corp VI,0001828250
933267,IRS,IRSA Investments and Representations Inc.,0000933267
1629019,MBIN,MERCHANTS BANCORP,0001629019
814585,MBI,MBIA INC,0000814585
1802457,ORGN,"ORIGIN MATERIALS, INC.",0001802457
1301787,BXC,BlueLinx Holdings Inc.,0001301787
821002,GIII,G III APPAREL GROUP LTD DE,0000821002
1355096,QRTEA,"QURATE RETAIL, INC.",0001355096
1776661,ADV,Advantage Solutions Inc.,0001776661
788329,JOUT,Johnson Outdoors Inc.,0000788329
902791,BBSI,"BARRETT BUSINESS SERVICES, INC.",0000902791
1826018,ROVR,"Rover Group, Inc.",0001826018
1846068,KVSC,KHOSLA VENTURES ACQUISITION CO. III,0001846068
1860805,ASTL,Algoma Steel Group Inc.,0001860805
1746109,BFC,Bank First Corp,0001746109
1319947,DBI,DESIGNER BRANDS INC.,0001319947
1746473,PLRX,"PLIANT THERAPEUTICS, INC.",0001746473
1476840,EXFY,"Expensify, Inc.",0001476840
55135,KELYA,"KELLY SERVICES, INC.",0000055135
1651311,MRUS,MERUS N.V.,0001651311
1715497,BORR,Borr Drilling Limited,0001715497
895447,SCVL,"Shoe Carnival, Inc.",0000895447
1452936,PCOK,"PACIFIC OAK STRATEGIC OPPORTUNITY REIT, INC.",0001452936
1038133,HSKA,HESKA CORPORATION,0001038133
1673772,RAPT,"RAPT Therapeutics, Inc.",0001673772
1489096,THR,"THERMON GROUP HOLDINGS, INC.",0001489096
911216,PTN,"PALATIN TECHNOLOGIES, INC.",0000911216
1801169,OPEN,Opendoor Technologies Inc.,0001801169
1021162,TGI,"Triumph Group, Inc.",0001021162
1422930,PUBM,"PUBMATIC, INC.",0001422930
1819133,TNGX,"TANGO THERAPEUTICS, INC.",0001819133
1367644,EBS,EMERGENT BIOSOLUTIONS INC.,0001367644
706129,HBNC,"HORIZON BANCORP, INC.",0000706129
1023024,ANIP,"ANI PHARMACEUTICALS, INC.",0001023024
1793229,MPLN,MULTIPLAN CORPORATION,0001793229
732417,HBIA,Hills Bancorporation,0000732417
1821160,GHLD,GUILD HOLDINGS COMPANY,0001821160
798949,UNTC,UNIT CORPORATION,0000798949
1050743,PGC,PEAPACK-GLADSTONE FINANCIAL CORPORATION,0001050743
1867102,EVTL,Vertical Aerospace Ltd.,0001867102
1676725,IDYA,"IDEAYA Biosciences, Inc.",0001676725
42682,GRC,The Gorman-Rupp Company,0000042682
1840616,NFGC,New Found Gold Corp.,0001840616
886206,FC,FRANKLIN COVEY CO.,0000886206
1848416,VRNOF,VERANO HOLDINGS CORP.,0001848416
1023313,FORR,"FORRESTER RESEARCH, INC.",0001023313
5981,AVD,AMERICAN VANGUARD CORPORATION,0000005981
798783,UHT,UNIVERSAL HEALTH REALTY INCOME TRUST,0000798783
1798749,AVTE,"AEROVATE THERAPEUTICS, INC.",0001798749
1834489,GENI,Genius Sports Limited,0001834489
1556739,THRY,"THRYV HOLDINGS, INC.",0001556739
1322439,EGLE,EAGLE BULK SHIPPING INC.,0001322439
1643303,NNDM,NANO DIMENSION LTD.,0001643303
708781,CASS,"CASS INFORMATION SYSTEMS, INC.",0000708781
1821788,HZON,HORIZON ACQUISITION CORPORATION II,0001821788
1020214,CERS,CERUS CORPORATION,0001020214
1072379,NWBO,"NORTHWEST BIOTHERAPEUTICS, INC",0001072379
1037390,INDT,"INDUS REALTY TRUST, INC.",0001037390
852772,DENN,DENNY’S CORPORATION,0000852772
1707502,SLDB,Solid Biosciences Inc.,0001707502
1084201,SVA,SINOVAC BIOTECH LTD,0001084201
1825249,CFIV,CF ACQUISITION CORP. IV,0001825249
1811764,PNT,POINT BIOPHARMA GLOBAL INC.,0001811764
1596993,LPG,Dorian LPG Ltd.,0001596993
1084869,FLWS,1 800 FLOWERS COM INC,0001084869
18498,GCO,Genesco Inc,0000018498
1819394,MTTR,"Matterport, Inc.DE",0001819394
1849056,ALCC,ALTC ACQUISITION CORP.,0001849056
1013488,BJRI,"BJ’S RESTAURANTS, INC.",0001013488
1818383,MAX,"MediaAlpha, Inc.",0001818383
1607678,VKTX,"VIKING THERAPEUTICS, INC.",0001607678
890541,BLX,"FOREIGN TRADE BANK OF LATIN AMERICA, INC.",0000890541
1495240,LAND,GLADSTONE LAND CORP,0001495240
1840225,FSNB,FUSION ACQUISITION CORP. II,0001840225
1326200,GNK,GENCO SHIPPING & TRADING LIMITED,0001326200
1837393,ACQR,Independence Holdings Corp.,0001837393
947559,FBMS,"THE FIRST BANCSHARES, INC.",0000947559
1826058,MIT,"MASON INDUSTRIAL TECHNOLOGY, INC.",0001826058
1844642,LCA,"Landcadia Holdings IV, Inc.",0001844642
1812234,CCV,Churchill Capital Corp V,0001812234
1720893,BTAI,"BioXcel Therapeutics, Inc.",0001720893
1458412,CFB,"CROSSFIRST BANKSHARES, INC.",0001458412
1581760,LIFX,"Life360, Inc.",0001581760
1698514,NESR,NATIONAL ENERGY SERVICES REUNITED CORP.,0001698514
1808865,ITOS,"iTeos Therapeutics, Inc.",0001808865
1533615,GMRE,Global Medical REIT Inc.,0001533615
59255,VHI,"VALHI, INC.",0000059255
827187,SNBR,SLEEP NUMBER CORPORATION,0000827187
1441236,CLW,CLEARWATER PAPER CORPORATION,0001441236
1057379,HCKT,"Hackett Group, Inc.",0001057379
750686,CAC,CAMDEN NATIONAL CORP,0000750686
1837686,VMEO,"VIMEO, INC.",0001837686
1071058,ABST,ABSOLUTE SOFTWARE CORPORATION,0001071058
54381,KAMN,KAMAN CORPORATION,0000054381
1108109,CYH,"COMMUNITY HEALTH SYSTEMS, INC.",0001108109
1476034,MCB,Metropolitan Bank Holding Corp.,0001476034
1650664,EDIT,"EDITAS MEDICINE, INC.",0001650664
1551986,NMTR,"9 METERS BIOPHARMA, INC.",0001551986
1625278,NRDS,"NerdWallet, Inc.",0001625278
858655,HAYN,"HAYNES INTERNATIONAL, INC.",0000858655
1838108,RMGC,RMG ACQUISITION CORP. III,0001838108
1315257,KOP,KOPPERS HOLDINGS INC.,0001315257
1171486,NRP,NATURAL RESOURCE PARTNERS LP,0001171486
1579733,VITL,"Vital Farms, Inc.",0001579733
1705873,BRY,Berry Corporation (bry),0001705873
1808158,RPTX,Repare Therapeutics Inc.,0001808158
1304492,ATEX,Anterix Inc.,0001304492
1475115,EB,"EVENTBRITE, INC.",0001475115
1831631,LDI,"loanDepot, Inc.",0001831631
1418076,SLRC,SLR INVESTMENT CORP.,0001418076
1843388,VORB,"Virgin Orbit Holdings, Inc.",0001843388
1305773,CFMS,"Conformis, Inc.",0001305773
30305,DCO,DUCOMMUN INCORPORATED,0000030305
1759425,MIRM,"Mirum Pharmaceuticals, Inc.",0001759425
1275187,ANGO,"AngioDynamics, Inc.",0001275187
897429,CHS,"Chico’s FAS, Inc.",0000897429
1590750,VRDN,"Viridian Therapeutics, Inc.DE",0001590750
1734107,SOHU,SOHU.COM LIMITED,0001734107
923139,FFIC,FLUSHING FINANCIAL CORPORATION,0000923139
1349436,SD,"SANDRIDGE ENERGY, INC.",0001349436
715787,TILE,INTERFACE INC,0000715787
1818794,DYN,"Dyne Therapeutics, Inc.",0001818794
1849635,DWAC,Digital World Acquisition Corp.,0001849635
1774983,BROG,Brooge Energy Ltd,0001774983
1856031,SEAT,Vivid Seats Inc.,0001856031
1346830,CARA,"CARA THERAPEUTICS, INC.",0001346830
1856430,SNPO,SNAP ONE HOLDINGS CORP.,0001856430
1340677,SVM,SILVERCORP METALS INC,0001340677
1043337,SRI,"STONERIDGE, INC",0001043337
1612720,NEXT,NextDecade Corp.,0001612720
1173489,CEVA,CEVA INC,0001173489
1172222,HA,HAWAIIAN HOLDINGS INC,0001172222
1217234,CDNA,"CAREDX, INC.",0001217234
1430725,GSL,"Global Ship Lease, Inc.",0001430725
102752,VSEC,VSE CORPORATION,0000102752
1466026,MSBI,"MIDLAND STATES BANCORP, INC.",0001466026
1562528,FBRT,"FRANKLIN BSP REALTY TRUST, INC.",0001562528
1529377,ACRE,ARES COMMERCIAL REAL ESTATE CORPORATION,0001529377
1524931,CHUY,"CHUY’S HOLDINGS, INC.",0001524931
1842386,VAQC,Vector Acquisition Corp II,0001842386
108985,YORW,YORK WATER CO,0000108985
1447362,CSTL,"CASTLE BIOSCIENCES, INC.",0001447362
714562,THFF,FIRST FINANCIAL CORPORATION,0000714562
1810019,RXT,"RACKSPACE TECHNOLOGY, INC.",0001810019
1180145,CSII,"CARDIOVASCULAR SYSTEMS, INC.",0001180145
1871509,PTLO,PORTILLO'S INC.,0001871509
33002,EBF,"ENNIS, INC.",0000033002
1277866,EXK,ENDEAVOUR SILVER CORP.,0001277866
909108,DHIL,"DIAMOND HILL INVESTMENT GROUP, INC.",0000909108
1437958,CCB,COASTAL FINANCIAL CORPORATION,0001437958
1626450,BIGC,"BigCommerce Holdings, Inc.",0001626450
711772,CATC,CAMBRIDGE BANCORP,0000711772
1086434,AUDC,AUDIOCODES LTD,0001086434
775215,HBT,"HBT Financial, Inc.",0000775215
1476045,CLDT,CHATHAM LODGING TRUST,0001476045
1591670,FPI,Farmland Partners Inc.,0001591670
1326190,ALT,"ALTIMMUNE, INC.",0001326190
701347,CPF,CENTRAL PACIFIC FINANCIAL CORP,0000701347
700565,FMBH,"FIRST MID BANCSHARES, INC.",0000700565
1534254,CION,CION Investment Corporation,0001534254
846475,ZYXI,"Zynex, Inc.",0000846475
1809196,IMTX,Immatics N.V.,0001809196
1738177,CMBM,CAMBIUM NETWORKS CORP,0001738177
1324272,RUTH,"Ruths Hospitality Group, Inc.",0001324272
1680062,ACMR,"ACM Research, Inc.",0001680062
791963,OPY,OPPENHEIMER HOLDINGS INC.,0000791963
1695357,PRVB,"PROVENTION BIO, INC.",0001695357
1845022,BASE,"Couchbase, Inc.",0001845022
1534120,AVTX,"AVALO THERAPEUTICS, INC.",0001534120
1597672,RYAM,RAYONIER ADVANCED MATERIALS INC.,0001597672
859070,FCBC,FIRST COMMUNITY BANKSHARES INC VA,0000859070
1606757,KE,"KIMBALL ELECTRONICS, INC.",0001606757
814549,EBIX,EBIX INC,0000814549
1821329,PRPC,CC NEUBERGER PRINCIPAL HOLDINGS III,0001821329
1531177,SGHT,"SIGHT SCIENCES, INC.",0001531177
928658,CVLG,"COVENANT LOGISTICS GROUP, INC.",0000928658
1802156,XPOF,"Xponential Fitness, Inc.",0001802156
99302,TRNS,TRANSCAT INC,0000099302
1496323,IGMS,"IGM Biosciences, Inc.",0001496323
1291733,GOL,GOL Intelligent Airlines Inc.,0001291733
1465885,WMC,Western Asset Mortgage Capital Corporation,0001465885
1069899,PAHC,Phibro Animal Health Corporation,0001069899
1475348,LBC,Luther Burbank Corp.,0001475348
1518715,HMST,"HOMESTREET, INC.",0001518715
1293971,BLUE,"bluebird bio, Inc.",0001293971
863110,ARTNA,ARTESIAN RESOURCES CORPORATION,0000863110
712034,ACCO,ACCO Brands Corporation,0000712034
1630472,TRTX,"TPG RE Finance Trust, Inc.",0001630472
1816233,SHCR,"SHARECARE, INC.",0001816233
216085,HVT,"HAVERTY FURNITURE COMPANIES, INC",0000216085
1762417,DOYU,DouYu International Holdings Limited,0001762417
1133470,CVGW,"CALAVO GROWERS, INC",0001133470
1728688,IIIV,"i3 Verticals, Inc.",0001728688
1379785,BBDC,"Barings BDC, Inc.",0001379785
1817713,JANX,"Janux Therapeutics, Inc.",0001817713
1001614,REPX,"Riley Exploration Permian, Inc.",0001001614
1095651,STAR,Safehold Inc.,0001095651
1053691,DFFN,DIFFUSION PHARMACEUTICALS INC.,0001053691
917491,FARO,"FARO TECHNOLOGIES, INC",0000917491
764401,IIIN,Insteel Industries Inc.,0000764401
1383082,DBA,INVESCO DB AGRICULTURE FUND,0001383082
315858,BVH,BLUEGREEN VACATIONS HOLDING CORPORATION,0000315858
1433551,SGLA,SINO GREEN LAND CORPORATION,0001433551
45876,HSC,HARSCO CORP,0000045876
1487952,VPG,"VISHAY PRECISION GROUP, INC.",0001487952
1514416,BAND,BANDWIDTH INC.,0001514416
1568651,OSCR,"Oscar Health, Inc.",0001568651
46129,AMOT,ALLIED MOTION TECHNOLOGIES INC,0000046129
1122904,NTGR,"NETGEAR, Inc.",0001122904
1855129,GHRS,GH Research PLC,0001855129
1840859,YTPG,TPG PACE BENEFICIAL II CORP.,0001840859
1227500,EQBK,"EQUITY BANCSHARES, INC.",0001227500
717538,AROW,ARROW FINANCIAL CORPORATION,0000717538
1840877,ANZU,Anzu Special Acquisition Corp I,0001840877
1636422,HCAT,"HEALTH CATALYST, INC.",0001636422
802257,MITI,"MITESCO, INC.",0000802257
1841230,TRAQ,Trine II Acquisition Corp.,0001841230
1827076,DGNU,DRAGONEER GROWTH OPPORTUNITIES CORP. III,0001827076
1835654,INVZ,INNOVIZ TECHNOLOGIES LTD.,0001835654
1377121,PTGX,"PROTAGONIST THERAPEUTICS, INC.",0001377121
1481646,ACCD,"ACCOLADE, INC.",0001481646
726601,CCBG,"Capital City Bank Group, Inc.",0000726601
1468666,SCWX,SecureWorks Corp,0001468666
1823634,CTAQ,CARNEY TECHNOLOGY ACQUISITION CORP. II,0001823634
1000177,NAT,NORDIC AMERICAN TANKERS Ltd,0001000177
1849396,TRMR,TREMOR INTERNATIONAL LTD.,0001849396
1332349,BKD,BROOKDALE SENIOR LIVING INC.,0001332349
1747068,MCBS,"METROCITY BANKSHARES, INC.",0001747068
1066605,HSII,"HEIDRICK & STRUGGLES INTERNATIONAL, INC.",0001066605
1823855,FINM,MARLIN TECHNOLOGY CORPORATION,0001823855
1082733,VISM,"VISIUM TECHNOLOGIES, INC.",0001082733
1824185,HHLA,HH&L Acquisition Co.,0001824185
1042729,MBWM,MERCANTILE BANK CORPORATION,0001042729
1824502,ACHR,Archer Aviation Inc.,0001824502
1543268,BTB,Bit Brother Ltd,0001543268
1010086,SIGA,Siga Technologies INC,0001010086
1837014,SMRT,"SMARTRENT, INC.",0001837014
1628063,SRG,SERITAGE GROWTH PROPERTIES,0001628063
1833909,AGAC,African Gold Acquisition Corp,0001833909
1020710,DXPE,"DXP Enterprises, Inc.",0001020710
1815753,TBCP,Thunder Bridge Capital Partners III Inc.,0001815753
1001907,ASTC,ASTROTECH Corp,0001001907
1041859,PLCE,"THE CHILDREN’S PLACE, INC.",0001041859
1287098,MXCT,"MaxCyte, Inc.",0001287098
844059,FRPH,"FRP HOLDINGS, INC.",0000844059
891293,CTIC,CTI BIOPHARMA CORP.,0000891293
1841845,PDOT,PERIDOT ACQUISITION CORP. II,0001841845
1403475,BMRC,Bank of Marin Bancorp,0001403475
1499849,LND,BrasilAgro – Brazilian Agricultural Real Estate Company,0001499849
1845580,TCVA,TCV ACQUISITION CORP.,0001845580
1805012,VTRU,Vitru Ltd,0001805012
1630805,BW,"BABCOCK & WILCOX ENTERPRISES, INC",0001630805
1325879,AVEO,"AVEO PHARMACEUTICALS, INC.",0001325879
1318008,ZUMZ,ZUMIEZ INC,0001318008
1829797,PACX,PIONEER MERGER CORP.,0001829797
924717,SRDX,"Surmodics, Inc.",0000924717
39311,IBCP,INDEPENDENT BANK CORPORATION,0000039311
1827248,EPHY,Epiphany Technology Acquisition Corp.,0001827248
1428205,ARR,"ARMOUR RESIDENTIAL REIT, INC.",0001428205
1823854,SNRH,Senior Connect Acquisition Corp. I,0001823854
1784797,BRMK,Broadmark Realty Capital Inc.,0001784797
1827871,TLGA,TLG Acquisition One Corp.,0001827871
1675634,PIXY,"SHIFTPIXY, INC.",0001675634
310522,FNMA,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,0000310522
1823733,FCAX,FORTRESS CAPITAL ACQUISITION CORP.,0001823733
1474627,NEGG,"Newegg Commerce, Inc.",0001474627
1863362,PROC,"Procaps Group, S.A.",0001863362
1835814,NSTD,Northern Star Investment Corp. IV,0001835814
1835817,NSTC,Northern Star Investment Corp. III,0001835817
713425,AMSWA,"AMERICAN SOFTWARE, INC.",0000713425
1839175,MBAC,M3-Brigade Acquisition II Corp.,0001839175
96869,TRC,TEJON RANCH CO.,0000096869
1738021,CMPX,"Compass Therapeutics, Inc.",0001738021
1638290,MCFT,"MASTERCRAFT BOAT HOLDINGS, INC.",0001638290
1091223,MTLS,MATERIALISE NV,0001091223
1235468,LQDT,"LIQUIDITY SERVICES, INC",0001235468
88948,SENEA,Seneca Foods Corporation,0000088948
1829953,COOL,CORNER GROWTH ACQUISITION CORP.,0001829953
1176309,ORMP,ORAMED PHARMACEUTICALS INC.,0001176309
1163668,SPFI,"South Plains Financial, Inc.",0001163668
897448,AMRN,AMARIN CORP PLC\UK,0000897448
1834518,NSTB,Northern Star Investment Corp. II,0001834518
1761918,ERAS,"ERASCA, INC.",0001761918
1042074,CBAY,"CymaBay Therapeutics, Inc.",0001042074
100591,AGX,ARGAN INC,0000100591
1735707,GTX,Garrett Motion Inc.,0001735707
1769484,BIOX,Bioceres Crop Solutions Corp.,0001769484
1412665,MOFG,"MIDWESTONE FINANCIAL GROUP, INC.",0001412665
1807120,DSGN,"Design Therapeutics, Inc.",0001807120
1084765,RGP,"RESOURCES CONNECTION, INC.",0001084765
1001233,SGMO,"SANGAMO THERAPEUTICS, INC.",0001001233
1167419,RIOT,"RIOT PLATFORMS, INC.",0001167419
1340243,MOR,MorphoSys AG,0001340243
1653384,RWAY,Runway Growth Finance Corp.,0001653384
1609809,MCRB,"SERES THERAPEUTICS, INC.",0001609809
717720,VALU,VALUE LINE INC,0000717720
768835,BIG,"BIG LOTS, INC.",0000768835
1334978,CCO,"CLEAR CHANNEL OUTDOOR HOLDINGS, INC.",0001334978
1341317,BWB,"BRIDGEWATER BANCSHARES, INC.",0001341317
1651407,CKPT,"CHECKPOINT THERAPEUTICS, INC.",0001651407
1294133,INGN,"INOGEN, INC.",0001294133
876523,EZPW,"EZCORP, INC.",0000876523
80172,NPK,NATIONAL PRESTO INDUSTRIES INC,0000080172
1023731,EGHT,"8x8, Inc.",0001023731
1393726,TIPT,Tiptree Inc.,0001393726
1840920,TETC,Tech and Energy Transition Corporation,0001840920
884219,VVI,Viad Corp,0000884219
826675,DX,"DYNEX CAPITAL, INC.",0000826675
879635,MPB,"MID PENN BANCORP, INC.",0000879635
1016281,CSV,"CARRIAGE SERVICES, INC.",0001016281
709337,FMNB,FARMERS NATIONAL BANC CORP.,0000709337
1382821,RDFN,Redfin Corporation,0001382821
1866175,CRGY,Crescent Energy Company,0001866175
1712463,PACK,RANPAK HOLDINGS CORP.,0001712463
1830063,NAAC,North Atlantic Acquisition Corp,0001830063
1795579,CALT,Calliditas Therapeutics AB,0001795579
1175535,WSR,Whitestone REIT,0001175535
1622229,COGT,"Cogent Biosciences, Inc.",0001622229
1091883,CIR,"CIRCOR INTERNATIONAL, INC",0001091883
1124796,LASR,"NLIGHT, INC.",0001124796
1599298,SMMT,Summit Therapeutics Inc.,0001599298
1789972,CGEM,"CULLINAN ONCOLOGY, INC.",0001789972
1040470,AEHR,AEHR TEST SYSTEMS,0001040470
1429764,BLNK,BLINK CHARGING CO.,0001429764
1810182,ALXO,ALX ONCOLOGY HOLDINGS INC,0001810182
1837412,SLGC,"SOMALOGIC, INC.",0001837412
1549595,NRIX,"NURIX THERAPEUTICS, INC.",0001549595
1625414,BZUN,Baozun Inc.,0001625414
743367,BHB,BAR HARBOR BANKSHARES,0000743367
1772177,KRUS,"KURA SUSHI USA, INC.",0001772177
1459417,TWOU,"2U, INC.",0001459417
1513363,FDUS,Fidus Investment Corporation,0001513363
1863006,VLN,Valens Semiconductor Ltd.,0001863006
1873923,ONL,Orion Office REIT Inc.,0001873923
1173514,HY,"HYSTER-YALE MATERIALS HANDLING, INC.",0001173514
1759824,ALTG,ALTA EQUIPMENT GROUP INC.,0001759824
1275168,FSBC,FIVE STAR BANCORP,0001275168
1720420,IBEX,IBEX Ltd,0001720420
1503274,QTRX,Quanterix Corp,0001503274
1710072,EWTX,"Edgewise Therapeutics, Inc.",0001710072
1070524,GCBC,"GREENE COUNTY BANCORP, INC.",0001070524
1856236,EWCZ,"EUROPEAN WAX CENTER, INC.",0001856236
712770,OLP,"ONE LIBERTY PROPERTIES, INC.",0000712770
1537137,SLI,Standard Lithium Ltd,0001537137
1044777,OSPN,OneSpan Inc.,0001044777
1065059,LEU,Centrus Energy Corp.,0001065059
1644378,RMR,RMR GROUP INC.,0001644378
1577437,ASC,Ardmore Shipping Corp,0001577437
1783010,AMYT,Amryt Pharma plc,0001783010
1479615,SLN,Silence Therapeutics plc,0001479615
1002590,SGU,"STAR GROUP, L.P.",0001002590
910612,CBL,"CBL & ASSOCIATES PROPERTIES, INC.",0000910612
1704711,FNKO,"FUNKO, INC.",0001704711
1842731,SMWB,Similarweb Ltd.,0001842731
1309082,CEI,"CAMBER ENERGY, INC.",0001309082
1616543,SENS,"Senseonics Holdings, Inc.",0001616543
1512499,LIND,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",0001512499
799850,CRMT,AMERICAS CAR-MART INC,0000799850
1325964,LWLG,"Lightwave Logic, Inc.",0001325964
863894,VERU,VERU INC.,0000863894
1855693,FICV,FRONTIER INVESTMENT CORP,0001855693
1570562,EOLS,"EVOLUS, INC.",0001570562
1436208,LEGH,Legacy Housing Corporation,0001436208
1760689,MVST,"Microvast Holdings, Inc.",0001760689
800457,DGICA,Donegal Group Inc.,0000800457
1848410,CPAR,Catalyst Partners Acquisition Corp.,0001848410
1804176,BFLY,"Butterfly Network, Inc.",0001804176
1038773,SMBK,SMARTFINANCIAL INC.,0001038773
62234,MCS,MARCUS CORP,0000062234
1819498,TWLV,Twelve Seas Investment Co. II,0001819498
108385,WRLD,WORLD ACCEPTANCE CORPORATION,0000108385
1858351,ICNC,Iconic Sports Acquisition Corp.,0001858351
1824993,PCPC,PERIPHAS CAPITAL PARTNERING CORPORATION,0001824993
1468748,KOD,KODIAK SCIENCES INC.,0001468748
1830210,BHIL,"Benson Hill, Inc.",0001830210
1811063,NUVB,Nuvation Bio Inc.,0001811063
1841137,CPAA,Conyers Park III Acquisition Corp.,0001841137
911971,TK,TEEKAY CORPORATION,0000911971
1322505,ALBO,"Albireo Pharma, Inc.",0001322505
1121484,OIS,"OIL STATES INTERNATIONAL, INC",0001121484
1851961,CNDB,Concord Acquisition Corp III,0001851961
906709,NKTR,NEKTAR THERAPEUTICS,0000906709
1823878,MYPS,"PLAYSTUDIOS, Inc.",0001823878
1365916,AMRS,"AMYRIS, INC.",0001365916
1843716,PSPC,Post Holdings Partnering Corporation,0001843716
1840161,FRXB,Forest Road Acquisition Corp. II,0001840161
1814287,ERES,East Resources Acquisition Company,0001814287
1633336,CCAP,"Crescent Capital BDC, Inc.",0001633336
1325702,MX,Magnachip Semiconductor Corporation,0001325702
1768224,ARCT,ARCTURUS THERAPEUTICS HOLDINGS INC.,0001768224
1221029,CPAC,CEMENTOS PACASMAYO SAA,0001221029
1801170,CLOV,"CLOVER HEALTH INVESTMENTS, CORP. DE",0001801170
878518,TGB,TASEKO MINES LIMITED,0000878518
